pid,trial,task,numberClicks,clicks,score,FSQ,CA,status,dropoutIndex,condition,conditionType,age,gender,naive,feedback,totalTime,firstBlock,exclusion,RT_attemptsQuiz,MG_attemptsQuiz
25,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,3,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,7,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
26,0,mortgage,0,[],0,0.0,0.0,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,1,mortgage,3,"[5, 8, 2]",1,1.0,1.0,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,3,mortgage,0,[],0,0.0,0.0,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,4,mortgage,3,"[2, 1, 0]",0,0.3333333333333333,0.3333333333333333,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
28,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
28,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
28,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
28,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
28,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
28,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
28,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
28,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,0,control,-,-,-,-,-,mortgage,False,1,1
30,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
31,0,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
31,1,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
31,2,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
31,3,mortgage,3,"[4, 1, 7]",0,0.0,0.0,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
31,4,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
31,5,mortgage,3,"[7, 4, 1]",0,0.0,0.0,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
31,6,mortgage,3,"[7, 4, 1]",0,0.0,0.0,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
32,0,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,74,female,False,,11.6,roadtrip,True,1,1
32,1,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,74,female,False,,11.6,roadtrip,True,1,1
32,2,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,74,female,False,,11.6,roadtrip,True,1,1
32,3,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,74,female,False,,11.6,roadtrip,True,1,1
32,4,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,74,female,False,,11.6,roadtrip,True,1,1
32,5,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,74,female,False,,11.6,roadtrip,True,1,1
32,6,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,74,female,False,,11.6,roadtrip,True,1,1
33,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,47,female,False,,10.2,roadtrip,True,1,1
33,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,47,female,False,,10.2,roadtrip,True,1,1
33,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,47,female,False,,10.2,roadtrip,True,1,1
33,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,47,female,False,,10.2,roadtrip,True,1,1
33,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,47,female,False,,10.2,roadtrip,True,1,1
33,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,47,female,False,,10.2,roadtrip,True,1,1
33,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,47,female,False,,10.2,roadtrip,True,1,1
34,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,28,male,False,,26.7,roadtrip,True,2,1
34,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,28,male,False,,26.7,roadtrip,True,2,1
34,2,mortgage,3,"[2, 8, 5]",1,1.0,1.0,3,5,1,control,28,male,False,,26.7,roadtrip,True,2,1
34,3,mortgage,3,"[8, 2, 5]",1,1.0,1.0,3,5,1,control,28,male,False,,26.7,roadtrip,True,2,1
34,4,mortgage,3,"[2, 0, 8]",1,0.6666666666666666,0.6666666666666666,3,5,1,control,28,male,False,,26.7,roadtrip,True,2,1
34,5,mortgage,3,"[2, 8, 5]",1,1.0,1.0,3,5,1,control,28,male,False,,26.7,roadtrip,True,2,1
34,6,mortgage,2,"[8, 5]",1,1.0,0.6666666666666666,3,5,1,control,28,male,False,,26.7,roadtrip,True,2,1
35,0,mortgage,3,"[1, 4, 8]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,44,female,False,,13.3,roadtrip,True,1,1
35,1,mortgage,3,"[8, 7, 1]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,44,female,False,,13.3,roadtrip,True,1,1
35,2,mortgage,3,"[3, 4, 1]",0,0.0,0.0,3,5,1,control,44,female,False,,13.3,roadtrip,True,1,1
35,3,mortgage,3,"[3, 5, 7]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,44,female,False,,13.3,roadtrip,True,1,1
35,4,mortgage,3,"[6, 0, 3]",0,0.0,0.0,3,5,1,control,44,female,False,,13.3,roadtrip,True,1,1
35,5,mortgage,3,"[6, 4, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,44,female,False,,13.3,roadtrip,True,1,1
35,6,mortgage,3,"[0, 1, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,44,female,False,,13.3,roadtrip,True,1,1
36,0,mortgage,1,[7],0,0.0,0.0,3,5,1,control,43,male,False,,24.9,roadtrip,True,1,1
36,1,mortgage,1,[2],1,1.0,0.4,3,5,1,control,43,male,False,,24.9,roadtrip,True,1,1
36,2,mortgage,3,"[2, 7, 5]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,43,male,False,,24.9,roadtrip,True,1,1
36,3,mortgage,3,"[6, 5, 8]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,43,male,False,,24.9,roadtrip,True,1,1
36,4,mortgage,3,"[0, 8, 6]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,43,male,False,,24.9,roadtrip,True,1,1
36,5,mortgage,3,"[6, 4, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,43,male,False,,24.9,roadtrip,True,1,1
36,6,mortgage,3,"[3, 6, 0]",0,0.0,0.0,3,5,1,control,43,male,False,,24.9,roadtrip,True,1,1
37,0,mortgage,3,"[2, 4, 7]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,25,female,False,,27.9,roadtrip,True,1,1
37,1,mortgage,3,"[0, 5, 7]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,25,female,False,,27.9,roadtrip,True,1,1
37,2,mortgage,3,"[1, 3, 6]",0,0.0,0.0,3,5,1,control,25,female,False,,27.9,roadtrip,True,1,1
37,3,mortgage,3,"[4, 2, 7]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,25,female,False,,27.9,roadtrip,True,1,1
37,4,mortgage,3,"[0, 4, 7]",0,0.0,0.0,3,5,1,control,25,female,False,,27.9,roadtrip,True,1,1
37,5,mortgage,3,"[6, 4, 0]",0,0.0,0.0,3,5,1,control,25,female,False,,27.9,roadtrip,True,1,1
37,6,mortgage,3,"[2, 4, 7]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,25,female,False,,27.9,roadtrip,True,1,1
38,0,mortgage,3,"[7, 2, 4]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,20,female,False,,30.6,roadtrip,True,1,1
38,1,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,20,female,False,,30.6,roadtrip,True,1,1
38,2,mortgage,3,"[7, 4, 1]",0,0.0,0.0,3,5,1,control,20,female,False,,30.6,roadtrip,True,1,1
38,3,mortgage,3,"[7, 1, 4]",0,0.0,0.0,3,5,1,control,20,female,False,,30.6,roadtrip,True,1,1
38,4,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,20,female,False,,30.6,roadtrip,True,1,1
38,5,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,20,female,False,,30.6,roadtrip,True,1,1
38,6,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,20,female,False,,30.6,roadtrip,True,1,1
39,0,mortgage,3,"[4, 2, 8]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,28,male,False,,18.3,roadtrip,True,2,3
39,1,mortgage,2,"[0, 6]",0,0.0,0.0,3,5,1,control,28,male,False,,18.3,roadtrip,True,2,3
39,2,mortgage,3,"[3, 1, 8]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,28,male,False,,18.3,roadtrip,True,2,3
39,3,mortgage,3,"[6, 0, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,28,male,False,,18.3,roadtrip,True,2,3
39,4,mortgage,1,[8],1,1.0,0.4,3,5,1,control,28,male,False,,18.3,roadtrip,True,2,3
39,5,mortgage,1,[7],0,0.0,0.0,3,5,1,control,28,male,False,,18.3,roadtrip,True,2,3
39,6,mortgage,3,"[5, 7, 6]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,28,male,False,,18.3,roadtrip,True,2,3
40,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,64,female,False,thank you,22.1,roadtrip,True,2,1
40,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,64,female,False,thank you,22.1,roadtrip,True,2,1
40,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,64,female,False,thank you,22.1,roadtrip,True,2,1
40,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,64,female,False,thank you,22.1,roadtrip,True,2,1
40,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,64,female,False,thank you,22.1,roadtrip,True,2,1
40,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,64,female,False,thank you,22.1,roadtrip,True,2,1
40,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,64,female,False,thank you,22.1,roadtrip,True,2,1
41,0,mortgage,3,"[0, 4, 8]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,50,female,False,,28.9,roadtrip,True,2,1
41,1,mortgage,3,"[6, 4, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,50,female,False,,28.9,roadtrip,True,2,1
41,2,mortgage,3,"[1, 4, 7]",1,0.0,0.0,3,5,1,control,50,female,False,,28.9,roadtrip,True,2,1
41,3,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,1,control,50,female,False,,28.9,roadtrip,True,2,1
41,4,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,50,female,False,,28.9,roadtrip,True,2,1
41,5,mortgage,3,"[2, 4, 6]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,50,female,False,,28.9,roadtrip,True,2,1
41,6,mortgage,3,"[1, 4, 7]",1,0.0,0.0,3,5,1,control,50,female,False,,28.9,roadtrip,True,2,1
42,0,mortgage,3,"[7, 2, 5]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,22,male,False,,20.0,roadtrip,True,1,1
42,1,mortgage,3,"[5, 0, 6]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,22,male,False,,20.0,roadtrip,True,1,1
42,2,mortgage,3,"[2, 4, 7]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,22,male,False,,20.0,roadtrip,True,1,1
42,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,22,male,False,,20.0,roadtrip,True,1,1
42,4,mortgage,3,"[1, 4, 7]",1,0.0,0.0,3,5,1,control,22,male,False,,20.0,roadtrip,True,1,1
42,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,22,male,False,,20.0,roadtrip,True,1,1
42,6,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,22,male,False,,20.0,roadtrip,True,1,1
43,0,mortgage,3,"[7, 3, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,41,female,False,,13.5,roadtrip,True,1,1
43,1,mortgage,3,"[2, 4, 6]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,41,female,False,,13.5,roadtrip,True,1,1
43,2,mortgage,3,"[2, 3, 7]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,41,female,False,,13.5,roadtrip,True,1,1
43,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,41,female,False,,13.5,roadtrip,True,1,1
43,4,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,41,female,False,,13.5,roadtrip,True,1,1
43,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,41,female,False,,13.5,roadtrip,True,1,1
43,6,mortgage,3,"[1, 4, 8]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,41,female,False,,13.5,roadtrip,True,1,1
44,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,28,female,False,,29.8,roadtrip,True,1,1
44,1,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,28,female,False,,29.8,roadtrip,True,1,1
44,2,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,28,female,False,,29.8,roadtrip,True,1,1
44,3,mortgage,3,"[0, 4, 8]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,28,female,False,,29.8,roadtrip,True,1,1
44,4,mortgage,3,"[3, 1, 8]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,28,female,False,,29.8,roadtrip,True,1,1
44,5,mortgage,3,"[5, 6, 3]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,28,female,False,,29.8,roadtrip,True,1,1
44,6,mortgage,3,"[4, 1, 6]",0,0.0,0.0,3,5,1,control,28,female,False,,29.8,roadtrip,True,1,1
45,0,mortgage,3,"[8, 3, 1]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,74,male,False,,23.3,roadtrip,True,2,1
45,1,mortgage,3,"[7, 1, 4]",0,0.0,0.0,3,5,1,control,74,male,False,,23.3,roadtrip,True,2,1
45,2,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,74,male,False,,23.3,roadtrip,True,2,1
45,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,74,male,False,,23.3,roadtrip,True,2,1
45,4,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,74,male,False,,23.3,roadtrip,True,2,1
45,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,74,male,False,,23.3,roadtrip,True,2,1
45,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,74,male,False,,23.3,roadtrip,True,2,1
46,0,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,1,control,34,female,False,Fun to take!,14.8,roadtrip,True,1,1
46,1,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,34,female,False,Fun to take!,14.8,roadtrip,True,1,1
46,2,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,34,female,False,Fun to take!,14.8,roadtrip,True,1,1
46,3,mortgage,3,"[0, 1, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,34,female,False,Fun to take!,14.8,roadtrip,True,1,1
46,4,mortgage,3,"[3, 4, 5]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,34,female,False,Fun to take!,14.8,roadtrip,True,1,1
46,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,34,female,False,Fun to take!,14.8,roadtrip,True,1,1
46,6,mortgage,3,"[3, 2, 7]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,34,female,False,Fun to take!,14.8,roadtrip,True,1,1
47,0,mortgage,3,"[7, 2, 0]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,29,male,False,,17.3,roadtrip,True,1,1
47,1,mortgage,3,"[5, 7, 8]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,29,male,False,,17.3,roadtrip,True,1,1
47,2,mortgage,3,"[6, 2, 0]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,29,male,False,,17.3,roadtrip,True,1,1
47,3,mortgage,3,"[5, 8, 7]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,29,male,False,,17.3,roadtrip,True,1,1
47,4,mortgage,3,"[7, 8, 6]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,29,male,False,,17.3,roadtrip,True,1,1
47,5,mortgage,3,"[2, 4, 5]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,29,male,False,,17.3,roadtrip,True,1,1
47,6,mortgage,3,"[8, 4, 5]",1,0.6666666666666666,0.6666666666666666,3,5,1,control,29,male,False,,17.3,roadtrip,True,1,1
48,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,28,male,False,,14.9,roadtrip,True,1,1
48,1,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,28,male,False,,14.9,roadtrip,True,1,1
48,2,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,28,male,False,,14.9,roadtrip,True,1,1
48,3,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,28,male,False,,14.9,roadtrip,True,1,1
48,4,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,28,male,False,,14.9,roadtrip,True,1,1
48,5,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,1,control,28,male,False,,14.9,roadtrip,True,1,1
48,6,mortgage,3,"[8, 7, 4]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,28,male,False,,14.9,roadtrip,True,1,1
49,0,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,1,control,56,female,False,that was really fun!,23.5,roadtrip,True,2,1
49,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,56,female,False,that was really fun!,23.5,roadtrip,True,2,1
49,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,56,female,False,that was really fun!,23.5,roadtrip,True,2,1
49,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,56,female,False,that was really fun!,23.5,roadtrip,True,2,1
49,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,56,female,False,that was really fun!,23.5,roadtrip,True,2,1
49,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,56,female,False,that was really fun!,23.5,roadtrip,True,2,1
49,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,56,female,False,that was really fun!,23.5,roadtrip,True,2,1
50,0,mortgage,3,"[2, 8, 7]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,71,female,False,,48.3,roadtrip,True,1,1
50,1,mortgage,3,"[2, 5, 1]",1,0.6666666666666666,0.6666666666666666,3,5,1,control,71,female,False,,48.3,roadtrip,True,1,1
50,2,mortgage,3,"[2, 5, 4]",0,0.6666666666666666,0.6666666666666666,3,5,1,control,71,female,False,,48.3,roadtrip,True,1,1
50,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,71,female,False,,48.3,roadtrip,True,1,1
50,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,71,female,False,,48.3,roadtrip,True,1,1
50,5,mortgage,3,"[2, 1, 5]",1,0.6666666666666666,0.6666666666666666,3,5,1,control,71,female,False,,48.3,roadtrip,True,1,1
50,6,mortgage,3,"[2, 4, 1]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,71,female,False,,48.3,roadtrip,True,1,1
51,0,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,56,female,False,,39.3,roadtrip,True,1,1
51,1,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,56,female,False,,39.3,roadtrip,True,1,1
51,2,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,56,female,False,,39.3,roadtrip,True,1,1
51,3,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,56,female,False,,39.3,roadtrip,True,1,1
51,4,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,56,female,False,,39.3,roadtrip,True,1,1
51,5,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,56,female,False,,39.3,roadtrip,True,1,1
51,6,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,56,female,False,,39.3,roadtrip,True,1,1
52,0,mortgage,3,"[0, 4, 8]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,30,female,False,,10.1,roadtrip,True,2,1
52,1,mortgage,3,"[6, 3, 0]",0,0.0,0.0,3,5,1,control,30,female,False,,10.1,roadtrip,True,2,1
52,2,mortgage,3,"[3, 6, 0]",0,0.0,0.0,3,5,1,control,30,female,False,,10.1,roadtrip,True,2,1
52,3,mortgage,3,"[6, 3, 8]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,30,female,False,,10.1,roadtrip,True,2,1
52,4,mortgage,3,"[5, 0, 6]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,30,female,False,,10.1,roadtrip,True,2,1
52,5,mortgage,3,"[3, 6, 0]",0,0.0,0.0,3,5,1,control,30,female,False,,10.1,roadtrip,True,2,1
52,6,mortgage,3,"[0, 4, 7]",0,0.0,0.0,3,5,1,control,30,female,False,,10.1,roadtrip,True,2,1
53,0,mortgage,3,"[2, 8, 5]",1,1.0,1.0,3,5,1,control,31,female,False,,12.3,roadtrip,True,1,1
53,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,31,female,False,,12.3,roadtrip,True,1,1
53,2,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,31,female,False,,12.3,roadtrip,True,1,1
53,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,31,female,False,,12.3,roadtrip,True,1,1
53,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,31,female,False,,12.3,roadtrip,True,1,1
53,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,31,female,False,,12.3,roadtrip,True,1,1
53,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,31,female,False,,12.3,roadtrip,True,1,1
54,0,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,24,male,False,,13.6,roadtrip,True,2,1
54,1,mortgage,3,"[0, 6, 8]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,24,male,False,,13.6,roadtrip,True,2,1
54,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,24,male,False,,13.6,roadtrip,True,2,1
54,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,24,male,False,,13.6,roadtrip,True,2,1
54,4,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,24,male,False,,13.6,roadtrip,True,2,1
54,5,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,24,male,False,,13.6,roadtrip,True,2,1
54,6,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,1,control,24,male,False,,13.6,roadtrip,True,2,1
55,0,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,36,male,False,"fun stuff, everyone",11.3,roadtrip,True,3,1
55,1,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,36,male,False,"fun stuff, everyone",11.3,roadtrip,True,3,1
55,2,mortgage,3,"[3, 4, 5]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,36,male,False,"fun stuff, everyone",11.3,roadtrip,True,3,1
55,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,1,control,36,male,False,"fun stuff, everyone",11.3,roadtrip,True,3,1
55,4,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,36,male,False,"fun stuff, everyone",11.3,roadtrip,True,3,1
55,5,mortgage,3,"[6, 4, 2]",1,0.3333333333333333,0.3333333333333333,3,5,1,control,36,male,False,"fun stuff, everyone",11.3,roadtrip,True,3,1
55,6,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,36,male,False,"fun stuff, everyone",11.3,roadtrip,True,3,1
56,0,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,1,control,48,female,False,,16.6,roadtrip,True,1,1
56,1,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,1,control,48,female,False,,16.6,roadtrip,True,1,1
56,2,mortgage,3,"[0, 1, 2]",0,0.3333333333333333,0.3333333333333333,3,5,1,control,48,female,False,,16.6,roadtrip,True,1,1
